symbol,date,adjclose,close,high,low,open,volume
SPG,2010-07-08 05:30:00.0,63.698131,81.710004,82.439997,80.210002,82.240004,2360800.0
SPG,2009-11-09 05:30:00.0,54.974931,71.720001,71.849997,68.569994,69.16,4066700.0
SPG,2008-08-20 05:30:00.0,68.664403,94.02,94.869997,91.74999,93.539999,2477200.0
SPG,2008-07-01 05:30:00.0,64.588638,89.260003,89.439997,85.98,88.619999,3697100.0
SPG,2003-07-21 05:30:00.0,23.918024,40.559995,40.889993,40.27,40.739993,304600.0
ALK,2011-01-27 05:30:00.0,15.156314,62.84,63.150002,60.599998,60.599998,1765600.0
ALK,2007-08-27 05:30:00.0,6.051431,25.09,25.620001,24.959999,25.4,1620400.0
ALK,2004-04-07 05:30:00.0,6.384272,26.469999,26.85,26.120001,26.85,2203200.0
ALK,2002-05-22 05:30:00.0,6.808764,28.23,28.469999,28.129999,28.299999,421600.0
ALK,2001-07-05 05:30:00.0,6.910064,28.65,28.700001,28.299999,28.549999,268000.0
BMY,2015-07-15 05:30:00.0,67.705521,69.279999,70.419998,69.089996,69.949997,5218000.0
BMY,2012-02-15 05:30:00.0,27.904192,31.870001,31.99,31.690001,31.84,8450500.0
BMY,2012-01-10 05:30:00.0,30.311989,34.619999,34.709999,34.150002,34.290001,1.2398E7
BMY,2010-03-08 05:30:00.0,20.200976,25.309999,25.35,25.15,25.23,1.2382E7
BMY,2009-06-30 05:30:00.0,15.551633,20.309999,20.700001,20.18,20.59,1.66363E7
BMY,2002-04-23 05:30:00.0,17.09721,30.99,31.99,30.889999,31.75,8553900.0
CTAS,2013-12-06 05:30:00.0,52.917114,54.830002,55.029999,54.43,55.029999,850700.0
CTAS,2011-06-20 05:30:00.0,29.700935,32.290001,32.43,31.950001,32.040001,1128400.0
CTAS,2007-03-28 05:30:00.0,31.013767,36.23,36.900002,36.049999,36.77,1776600.0
CTAS,2006-04-03 05:30:00.0,35.843375,42.27,43.060001,42.220001,42.810001,798900.0
CTAS,2005-07-20 05:30:00.0,37.9313,45.110001,45.139999,44.259998,44.41,1374900.0
OXY,2012-11-28 05:30:00.0,64.361855,76.200006,76.290006,74.69,74.809995,4837700.0
OXY,2012-10-16 05:30:00.0,70.249019,83.170003,83.570007,82.020005,82.320008,6193800.0
OXY,2010-02-08 05:30:00.0,60.944413,76.300007,78.580002,76.019998,76.770001,6912100.0
RF,2015-04-07 05:30:00.0,9.313446,9.62,9.7,9.53,9.54,1.18606E7
RF,2012-02-03 05:30:00.0,5.249366,5.64,5.68,5.51,5.55,2.37568E7
RF,2012-01-05 05:30:00.0,4.206939,4.52,4.6,4.24,4.29,3.18869E7
RF,2011-08-24 05:30:00.0,3.852362,4.16,4.21,4.01,4.02,2.17876E7
RF,2007-09-17 05:30:00.0,25.230602,30.809999,30.959999,30.4,30.58,2302800.0
INTC,2011-01-07 05:30:00.0,17.019128,20.66,20.77,20.27,20.709999,7.48061E7
INTC,2010-12-13 05:30:00.0,17.711097,21.5,22.02,21.34,22.01,7.82963E7
INTC,2010-06-28 05:30:00.0,16.515725,20.360001,20.59,19.91,20.110001,5.44684E7
INTC,2010-06-07 05:30:00.0,16.475165,20.309999,21.030001,20.24,20.940001,6.54352E7
INTC,2007-10-15 05:30:00.0,19.288383,25.75,26.07,25.57,25.639999,7.46159E7
INTC,2007-07-30 05:30:00.0,17.782087,23.85,24.15,23.549999,23.620001,6.94723E7
INTC,2001-03-23 05:30:00.0,20.237645,28.8125,29.75,27.6875,29.6875,8.47958E7
PCLN,2012-02-01 05:30:00.0,535.900024,535.900024,536.460022,522.369995,533.409973,827900.0
PCLN,2009-02-20 05:30:00.0,83.75,83.75,84.849998,78.519997,78.980003,2371700.0
F,2015-06-15 05:30:00.0,13.957851,15.05,15.11,14.97,15.06,2.38254E7
F,2015-04-27 05:30:00.0,14.608438,15.9,16.0,15.77,15.82,3.48249E7
F,2012-05-03 05:30:00.0,9.276284,10.92,11.15,10.85,11.13,4.02384E7
F,2005-06-06 05:30:00.0,7.946165,9.96,9.99,9.85,9.91,6460900.0
BWA,2015-05-18 05:30:00.0,60.70991,61.689999,61.939999,61.459999,61.639999,1213100.0
BWA,2011-07-26 05:30:00.0,35.931343,74.190002,75.400002,73.919998,75.360001,1121400.0
BWA,2006-04-21 05:30:00.0,14.140163,60.459999,61.099998,60.220001,61.099998,886400.0
BWA,2004-08-05 05:30:00.0,10.567156,45.919998,47.490002,45.919998,47.419998,1815200.0
BWA,2003-08-22 05:30:00.0,7.9924,70.199997,70.519997,69.459999,70.209999,1590400.0
BWA,2002-12-19 05:30:00.0,5.572993,49.400002,50.0,48.91,49.0,1470400.0
CLX,2013-11-01 05:30:00.0,83.0187,89.610001,90.5,89.169998,89.559998,1881700.0
CLX,2007-11-14 05:30:00.0,50.190909,65.989998,66.339996,65.540001,66.339996,1340500.0
CLX,2006-08-23 05:30:00.0,44.175341,59.639999,60.209999,59.52,59.75,557900.0
CLX,2004-09-27 05:30:00.0,37.545724,52.700001,53.490002,52.639999,53.349998,1634600.0
APA,2006-09-06 05:30:00.0,59.496418,65.639999,66.739998,65.370003,66.199997,4182000.0
APA,2004-06-10 05:30:00.0,37.278533,41.66,41.66,40.619999,40.900002,1487400.0
APA,2004-01-09 05:30:00.0,37.264217,83.519997,84.300003,81.25,81.5,3034800.0
APA,2002-01-18 05:30:00.0,19.308628,45.989997,46.749988,45.699988,46.140001,2702400.0
BXP,2012-04-26 05:30:00.0,91.55401,107.459999,107.650002,106.190002,106.480003,782300.0
BXP,2012-01-06 05:30:00.0,84.087221,99.220001,99.82,98.169998,99.419998,945600.0
BXP,2009-03-11 05:30:00.0,28.401133,36.650002,37.91,35.720001,37.900002,5484300.0
BXP,2005-11-03 05:30:00.0,42.367694,67.309998,68.459999,66.970001,67.75,879500.0
BXP,2003-01-02 05:30:00.0,20.234589,36.799999,36.950001,36.580002,36.860001,193200.0
SIG,2000-09-26 05:30:00.0,12.091718,24.375,25.000005,23.749995,25.000005,4800.0
SPLS,2012-04-18 05:30:00.0,13.610337,15.97,16.09,15.88,15.99,6627100.0
SPLS,2012-02-01 05:30:00.0,12.437345,14.69,14.99,14.67,14.84,1.19024E7
SPLS,2010-03-26 05:30:00.0,19.363522,23.77,23.799999,23.549999,23.549999,5938700.0
SPLS,2002-08-06 05:30:00.0,7.853785,15.499995,16.02,15.010005,15.199996,4334800.0
VLO,2014-10-20 05:30:00.0,43.410034,46.310001,46.459999,45.0,45.080002,6282000.0
VLO,2013-09-12 05:30:00.0,31.88144,34.700001,35.869999,34.669998,35.860001,9919400.0
VLO,2009-03-23 05:30:00.0,14.278625,18.549994,18.690006,17.499995,18.690006,1.87136E7
AA,2015-08-13 05:30:00.0,9.186714,9.31,9.52,9.3,9.52,1.44758E7
AA,2014-09-19 05:30:00.0,15.853594,16.209999,16.34,16.16,16.280001,1.99781E7
AA,2013-03-22 05:30:00.0,8.125194,8.45,8.5,8.42,8.47,1.07985E7
AA,2013-02-12 05:30:00.0,8.6829,9.03,9.04,8.85,8.87,1.62589E7
AA,2008-11-04 05:30:00.0,11.09809,12.47,12.57,12.14,12.34,2.78489E7
AA,2008-01-04 05:30:00.0,30.556683,34.869999,35.93,34.509998,35.880001,1.01863E7
AA,2004-08-13 05:30:00.0,24.216283,29.629999,30.120001,29.51,29.540001,2982900.0
LLL,2012-08-22 05:30:00.0,63.523188,69.550003,69.839996,69.25,69.470001,742700.0
LLL,2009-09-11 05:30:00.0,66.359144,77.949997,78.360001,77.419998,77.800003,745600.0
LLL,2009-08-18 05:30:00.0,62.196268,73.059998,73.519997,72.440002,73.080002,842500.0
LLL,2005-08-24 05:30:00.0,65.971542,81.300003,81.730003,80.620003,80.650002,942300.0
LLL,2002-02-01 05:30:00.0,42.105049,105.0,106.459999,102.599998,103.0,2447600.0
CB,2014-04-02 05:30:00.0,96.49265,98.82,99.330002,98.559998,98.989998,1694900.0
CB,2012-05-15 05:30:00.0,70.383304,75.660004,76.059998,75.18,75.32,1746200.0
CB,2007-01-04 05:30:00.0,49.334309,59.560001,60.0,59.150002,59.75,1368700.0
CB,2006-05-23 05:30:00.0,42.901428,52.509998,52.91,52.07,52.23,1219200.0
CB,2002-04-04 05:30:00.0,32.360588,43.0,43.099998,42.049999,42.049999,1252200.0
EBAY,2016-02-02 05:30:00.0,23.290001,23.290001,23.76,23.209999,23.719999,1.60739E7
EBAY,2006-06-01 05:30:00.0,13.922559,33.080001,33.099998,32.5,32.819999,2.97853E7
R,2015-12-30 05:30:00.0,55.809264,56.560001,57.389999,56.349998,57.049999,360000.0
R,2011-08-01 05:30:00.0,50.092002,55.869999,57.540001,54.919998,57.150002,923000.0
R,2011-01-31 05:30:00.0,42.661765,48.080002,48.380001,47.740002,47.869999,743600.0
R,2009-06-09 05:30:00.0,25.905019,30.33,30.959999,29.860001,30.309999,886800.0
R,2006-02-13 05:30:00.0,34.091728,42.549999,43.220001,42.23,43.220001,331800.0
AET,2015-07-29 05:30:00.0,111.579967,112.599998,112.940002,111.120003,112.519997,2669500.0
AET,2011-07-19 05:30:00.0,40.627364,43.27,43.43,42.639999,43.290001,6842900.0
AET,2008-10-16 05:30:00.0,28.215337,30.41,32.740002,27.889999,31.66,7626400.0
AET,2003-03-04 05:30:00.0,9.620618,41.610001,41.939999,41.549999,41.849998,3664400.0
XEC,2015-03-06 05:30:00.0,108.631734,109.440002,111.019997,109.07,109.550003,807800.0
XEC,2012-11-19 05:30:00.0,62.232413,63.549999,63.639999,61.32,61.5,839800.0
XEC,2006-05-10 05:30:00.0,41.804082,44.27,44.75,43.150002,43.619999,775000.0
CCI,2014-10-03 05:30:00.0,75.620851,81.209999,81.459999,80.410004,80.730003,3001200.0
CCI,2010-01-05 05:30:00.0,36.723659,39.990002,40.490002,39.630001,39.759998,2116000.0
CCI,2006-12-22 05:30:00.0,29.588304,32.220001,33.139999,32.099998,33.099998,1616900.0
CCI,2003-06-17 05:30:00.0,7.530232,8.2,8.21,7.8,7.93,563000.0
FCX,2012-04-23 05:30:00.0,31.444448,37.16,37.349998,36.029999,36.720001,1.94428E7
FCX,2010-12-01 05:30:00.0,42.288269,105.489998,105.57,103.050003,104.129997,2.1414E7
FCX,2009-04-29 05:30:00.0,16.232807,40.959999,41.59,39.049999,39.279999,3.45602E7
FCX,2009-01-22 05:30:00.0,8.940726,22.559999,22.98,21.9,22.639999,4.15372E7
FCX,2008-03-20 05:30:00.0,33.785342,87.080002,89.75,82.599998,85.0,4.27836E7
FCX,2007-10-08 05:30:00.0,41.651101,108.129997,109.489998,106.980003,108.690002,1.22806E7
WMT,2011-08-24 05:30:00.0,46.933409,53.369999,53.419998,52.810001,53.02,1.13957E7
WMT,2009-08-21 05:30:00.0,43.024738,51.360001,52.099998,51.25,51.970001,2.10938E7
WMT,2002-04-08 05:30:00.0,45.315435,59.779999,59.950001,58.52,59.0,6139300.0
WMT,2000-12-08 05:30:00.0,40.931473,54.4375,55.375,53.75,55.0625,6877000.0
VRTX,2012-12-18 05:30:00.0,43.330002,43.330002,43.369999,41.919998,41.919998,2017300.0
VRTX,2007-12-12 05:30:00.0,25.129999,25.129999,25.940001,24.75,25.790001,2128700.0
VRTX,2006-10-05 05:30:00.0,36.790001,36.790001,36.990002,34.529999,34.720001,2198000.0
VRTX,2003-02-07 05:30:00.0,14.23,14.23,14.51,13.75,13.88,845000.0
AXP,2008-02-20 05:30:00.0,39.098469,45.299999,45.43,43.93,44.23,6338700.0
AXP,2005-06-07 05:30:00.0,40.153655,54.670217,54.970216,54.01021,54.070213,5299700.0
AXP,2001-03-08 05:30:00.0,31.423315,44.430178,45.170179,43.800173,44.800179,4062200.0
CI,2009-08-17 05:30:00.0,29.538238,29.68,30.629999,28.360001,28.41,8161300.0
CI,2002-12-09 05:30:00.0,13.527825,42.789991,43.530001,42.75,43.329989,2361000.0
CI,2001-11-13 05:30:00.0,26.207774,84.099993,84.99,82.5,82.5,2097600.0
EXPE,2010-12-29 05:30:00.0,35.75884,25.58,25.74,25.450001,25.49,1105600.0
CME,2007-11-27 05:30:00.0,90.459474,622.999992,632.949982,614.420013,628.889999,3119500.0
CME,2006-10-19 05:30:00.0,72.323775,500.999985,510.250015,500.089989,508.250008,3862000.0
YHOO,2015-10-06 05:30:00.0,30.959999,30.959999,31.190001,30.66,30.790001,1.09639E7
YHOO,2012-09-07 05:30:00.0,15.22,15.22,15.29,15.1,15.12,1.29887E7
YHOO,2008-08-05 05:30:00.0,19.82,19.82,19.91,19.530001,19.700001,1.44152E7
YHOO,2008-04-09 05:30:00.0,27.77,27.77,27.950001,27.129999,27.799999,3.17683E7
OKE,2016-02-16 05:30:00.0,20.403707,21.030001,21.15,20.26,20.48,3656000.0
OKE,2007-02-02 05:30:00.0,12.748418,43.049995,43.260001,43.009997,43.07999,931500.0
OKE,2002-07-26 05:30:00.0,4.31966,17.309995,17.349995,16.949996,17.09999,270200.0
HAL,2014-10-08 05:30:00.0,58.532093,60.41,60.84,57.849998,60.66,2.11069E7
HAL,2009-08-19 05:30:00.0,21.628189,23.629999,23.73,22.540001,22.799999,1.86032E7
HAL,2006-04-04 05:30:00.0,33.147512,75.199997,75.199997,72.400002,72.870003,1.21506E7
HAL,2006-03-29 05:30:00.0,32.73317,74.260002,74.260002,72.650002,73.150002,1.2087E7
HAL,2000-08-11 05:30:00.0,20.322632,51.0,52.0,50.5,52.0,4074000.0
DG,2014-09-22 05:30:00.0,60.885265,61.970001,62.919998,61.849998,62.82,4110500.0
DG,2013-09-13 05:30:00.0,55.835237,56.830002,57.349998,56.639999,57.25,1366800.0
ANTM,2009-03-24 05:30:00.0,32.753735,36.049999,37.84,36.0,37.310001,3931800.0
ANTM,2006-03-08 05:30:00.0,70.068465,77.120003,77.129997,75.849998,76.029999,2174700.0
ANTM,2005-04-18 05:30:00.0,53.973249,118.809998,121.900002,117.410004,121.449997,5658800.0
ANTM,2004-09-02 05:30:00.0,37.2057,81.900002,82.029999,80.489998,81.0,2865600.0
FE,2015-09-25 05:30:00.0,29.695392,31.040001,31.290001,30.469999,30.790001,3095500.0
FE,2014-08-25 05:30:00.0,30.977798,33.68,33.830002,33.48,33.48,1389800.0
FE,2013-06-10 05:30:00.0,33.602278,38.919998,39.09,38.66,39.0,2503500.0
WU,2011-09-09 05:30:00.0,13.450726,15.55,16.16,15.51,15.89,7424600.0
WU,2011-04-11 05:30:00.0,17.946241,20.83,20.889999,20.73,20.73,2717100.0
WU,2008-02-04 05:30:00.0,19.001938,22.59,22.950001,22.48,22.950001,4488500.0
REGN,2015-11-17 05:30:00.0,570.909973,570.909973,573.349976,556.789978,559.440002,692000.0
REGN,2008-02-01 05:30:00.0,21.48,21.48,21.620001,20.290001,20.32,470600.0
REGN,2004-09-13 05:30:00.0,9.3,9.3,9.46,9.05,9.32,190300.0
REGN,2004-01-28 05:30:00.0,15.58,15.58,16.42,15.39,15.81,328500.0
REGN,2000-09-20 05:30:00.0,33.375,33.375,33.671879,32.0625,32.6875,264800.0
HPE,2016-02-03 05:30:00.0,13.282443,13.37,13.77,13.11,13.66,7553000.0
AIV,2016-08-12 05:30:00.0,45.049999,45.049999,45.41,44.73,44.869999,610500.0
AIV,2015-11-18 05:30:00.0,36.201573,36.82,36.970001,36.34,36.860001,851900.0
AIV,2006-06-23 05:30:00.0,20.708659,43.009998,43.549999,42.919998,43.5,1004900.0
AIV,2004-08-18 05:30:00.0,14.514032,33.040001,33.040001,32.34,32.400002,326900.0
AIV,2004-01-28 05:30:00.0,14.319291,34.549999,34.990002,34.27,34.299999,884000.0
CTXS,2015-04-21 05:30:00.0,64.220001,64.220001,64.730003,63.709999,64.199997,1505600.0
CTXS,2015-03-11 05:30:00.0,59.41,59.41,59.900002,59.0,59.52,876100.0
CTXS,2014-03-31 05:30:00.0,57.439999,57.439999,57.959999,56.849998,57.529999,3822700.0
CTXS,2012-01-04 05:30:00.0,61.869999,61.869999,62.77,61.09,62.0,2511400.0
CTXS,2011-04-12 05:30:00.0,73.650002,73.650002,74.970001,73.389999,74.5,2159100.0
CTXS,2008-03-05 05:30:00.0,33.799999,33.799999,34.419998,32.830002,33.23,4172000.0
CTXS,2005-04-15 05:30:00.0,22.209999,22.209999,22.92,21.98,22.620001,2121500.0
CTXS,2004-06-30 05:30:00.0,20.360001,20.360001,20.5,20.07,20.280001,1657700.0
CTXS,2003-01-27 05:30:00.0,12.76,12.76,13.15,12.66,12.85,5081500.0
CTXS,2002-01-09 05:30:00.0,23.959999,23.959999,24.48,23.07,23.1,6084400.0
FLIR,2015-10-22 05:30:00.0,27.374356,27.700001,27.809999,27.57,27.639999,1006700.0
FLIR,2009-12-31 05:30:00.0,30.549968,32.73,33.299999,32.720001,33.299999,860000.0
FLIR,2004-08-30 05:30:00.0,14.075574,60.32,62.52,59.240002,62.490002,3967200.0
FLIR,2003-11-19 05:30:00.0,7.705163,33.02,33.169998,32.459999,32.919998,1452000.0
FLIR,2001-05-18 05:30:00.0,2.093135,17.940001,17.940001,17.610001,17.9,1271200.0
PSA,2011-05-27 05:30:00.0,98.766453,115.970001,116.190002,115.459999,115.900002,476300.0
PSA,2008-02-20 05:30:00.0,58.034876,75.870003,75.870003,72.230003,72.279999,1417200.0
MKC,2012-03-19 05:30:00.0,47.438172,51.950001,52.0,51.599998,51.599998,463100.0
MKC,2005-08-30 05:30:00.0,26.198465,33.599998,34.09,33.380001,34.060001,332100.0
MKC,2004-06-04 05:30:00.0,26.815967,35.150002,35.470001,35.07,35.380001,373600.0
FMC,2012-07-06 05:30:00.0,50.29049,52.57,53.0,52.25,52.970001,1160700.0
FMC,2008-10-24 05:30:00.0,14.256347,30.75,32.23,28.530001,28.629999,3033800.0
FMC,2005-03-22 05:30:00.0,11.568568,51.18,52.549999,50.900002,51.099998,887600.0
TSCO,2015-01-14 05:30:00.0,76.109562,77.360001,77.989998,76.639999,77.669998,782700.0
TSCO,2012-07-24 05:30:00.0,37.879179,78.709999,81.5,78.099998,80.599998,1928600.0
TSCO,2011-07-12 05:30:00.0,33.325125,69.75,70.550003,68.910004,69.349998,1743600.0
TSCO,2007-08-08 05:30:00.0,12.01613,50.880001,53.549999,49.119999,49.209999,5496400.0
TSCO,2007-06-22 05:30:00.0,12.516802,53.0,53.490002,52.099998,52.099998,2815200.0
TSCO,2006-01-11 05:30:00.0,12.736436,53.93,55.799999,53.41,54.689999,1824000.0
TSCO,2005-05-17 05:30:00.0,9.803253,41.509998,41.610001,40.400002,40.560001,1343600.0
HPQ,2011-01-04 05:30:00.0,17.368735,43.63,43.769998,43.009995,43.269999,4.27635E7
HPQ,2008-08-13 05:30:00.0,17.803581,45.609997,46.06,45.259996,45.79,1.99131E7
HPQ,2007-10-12 05:30:00.0,20.023511,51.549998,51.97,51.299998,51.419996,2.03661E7
HPQ,2007-09-05 05:30:00.0,19.428419,50.099996,50.150001,49.599997,49.749999,3.65825E7
HPQ,2005-04-08 05:30:00.0,8.20881,21.639999,21.889999,21.609999,21.749999,1.49282E7
ALXN,2015-05-06 05:30:00.0,155.009995,155.009995,160.990005,150.059998,159.729996,1.57896E7
ALXN,2015-05-04 05:30:00.0,171.300003,171.300003,174.820007,170.649994,172.660004,1211700.0
ALXN,2012-03-23 05:30:00.0,93.82,93.82,94.900002,92.449997,94.099998,889400.0
ALXN,2011-01-31 05:30:00.0,41.91,83.82,84.809998,81.82,82.480003,1311000.0
ALXN,2008-04-23 05:30:00.0,17.5875,70.349998,70.870003,68.629997,68.949997,1860800.0
ALXN,2006-09-07 05:30:00.0,8.8075,35.23,35.950001,35.09,35.299999,2506800.0
ALXN,2004-04-12 05:30:00.0,5.8775,23.51,24.1,23.26,23.5,350400.0
AMT,2013-10-14 05:30:00.0,71.11598,74.639999,74.739998,73.82,74.010002,1794200.0
AMT,2002-01-24 05:30:00.0,5.698611,6.16,6.4,5.9,6.0,6703300.0
IFF,2015-06-25 05:30:00.0,110.461683,112.620003,113.529999,112.5,112.730003,339300.0
IFF,2007-10-04 05:30:00.0,44.339986,53.369999,53.459999,52.560001,52.919998,467100.0
IFF,2004-08-04 05:30:00.0,29.024494,37.169998,37.560001,36.700001,37.110001,307100.0
IFF,2003-05-05 05:30:00.0,24.404951,32.0,32.299999,31.92,32.279999,317500.0
CRM,2012-12-03 05:30:00.0,39.262501,157.050003,159.5,156.869995,158.699997,4642000.0
CRM,2011-04-21 05:30:00.0,34.967499,139.869995,141.990005,138.970001,140.910004,9527600.0
CRM,2010-04-22 05:30:00.0,22.174999,88.699997,89.419998,84.0,84.849998,1.00388E7
CRM,2005-02-24 05:30:00.0,4.05,16.200001,16.43,15.4,15.67,6050800.0
CRM,2005-02-02 05:30:00.0,3.325,13.3,13.75,13.27,13.7,3596000.0
RHI,2014-11-13 05:30:00.0,55.860247,57.48,57.779999,56.93,57.580002,901900.0
RHI,2014-10-09 05:30:00.0,46.90978,48.27,49.48,48.189999,49.240002,642700.0
RHI,2010-12-03 05:30:00.0,26.904363,29.76,29.82,29.24,29.65,1119500.0
RHI,2010-02-08 05:30:00.0,23.35839,26.370001,26.459999,25.860001,26.34,2332800.0
RHI,2009-05-29 05:30:00.0,18.762494,21.389999,21.540001,20.99,21.17,1388600.0
RHI,2003-12-01 05:30:00.0,18.380203,22.450001,22.52,22.110001,22.27,877800.0
RHI,2002-02-28 05:30:00.0,21.294836,26.01,26.540001,25.809999,25.940001,471900.0
XYL,2014-04-08 05:30:00.0,34.826594,36.040001,36.549999,35.970001,36.23,1469300.0
PCAR,2016-07-13 05:30:00.0,53.676736,53.900002,54.48,53.66,54.470001,1673200.0
PCAR,2016-01-15 05:30:00.0,44.715993,45.310001,45.490002,43.939999,45.23,3230100.0
PCAR,2015-01-13 05:30:00.0,61.670997,65.360001,67.25,64.550003,66.419998,2169800.0
PCAR,2013-12-10 05:30:00.0,51.53873,57.099998,57.259998,56.639999,56.799999,856500.0
PCAR,2012-10-17 05:30:00.0,36.204038,40.91,40.970001,40.630001,40.860001,2002700.0
PCAR,2012-04-19 05:30:00.0,37.24469,42.509998,43.52,42.18,42.560001,2625200.0
VRSN,2014-06-06 05:30:00.0,51.049999,51.049999,51.290001,50.790001,50.919998,726100.0
VRSN,2012-02-27 05:30:00.0,37.580002,37.580002,37.810001,37.279999,37.389999,2075300.0
VRSN,2002-12-11 05:30:00.0,7.769732,9.15,9.27,8.85,8.94,4036400.0
IBM,2014-12-11 05:30:00.0,151.614224,161.070007,162.929993,160.520004,160.820007,3989600.0
IBM,2013-10-09 05:30:00.0,165.739581,181.320007,181.669998,179.100006,179.369995,4423500.0
IBM,2007-10-03 05:30:00.0,95.606617,116.400002,117.839996,116.279999,117.650002,7914100.0
IBM,2004-05-21 05:30:00.0,68.954588,87.129997,88.18,86.910004,87.589996,5130000.0
CTSH,2010-04-27 05:30:00.0,25.745001,51.490002,53.169998,51.389999,52.939999,6648600.0
CTSH,2007-12-03 05:30:00.0,15.755,31.51,32.169998,31.15,31.32,7181000.0
CTSH,2002-06-28 05:30:00.0,2.23958,53.749918,54.0,51.769918,52.439999,4759200.0
AGN,2015-07-29 05:30:00.0,337.98999,337.98999,340.339996,335.059998,335.209991,2983800.0
AGN,2002-03-01 05:30:00.0,29.1,29.1,29.280001,28.879999,29.280001,378600.0
XL,2014-11-26 05:30:00.0,34.126212,35.580002,35.619999,35.380001,35.619999,1012200.0
XL,2014-08-14 05:30:00.0,31.329881,32.82,32.889999,32.259998,32.290001,2255200.0
XL,2008-02-04 05:30:00.0,35.038645,45.049999,46.220001,44.400002,46.049999,2045400.0
XL,2002-03-28 05:30:00.0,62.943062,93.349998,93.629997,90.699997,91.0,760300.0
AMZN,2015-05-18 05:30:00.0,425.23999,425.23999,427.269989,421.459991,426.0,2390200.0
AMZN,2011-05-03 05:30:00.0,198.449997,198.449997,202.589996,196.690002,201.0,6100000.0
AMZN,2010-09-20 05:30:00.0,151.300003,151.300003,151.949997,147.350006,148.699997,6449400.0
AMZN,2002-01-08 05:30:00.0,11.85,11.85,12.32,11.75,12.27,6041100.0
ROP,2010-06-22 05:30:00.0,56.918775,59.049999,60.970001,58.970001,60.43,411300.0
ROP,2005-06-15 05:30:00.0,33.283241,71.080002,71.080002,69.830002,70.0,247200.0
ROP,2003-02-26 05:30:00.0,14.30621,31.1,31.51,30.92,31.35,322200.0
ROP,2000-08-01 05:30:00.0,12.352994,27.4375,27.75,27.4375,27.75,52800.0
WFM,2016-03-31 05:30:00.0,30.837572,31.110001,31.799999,31.1,31.75,6463000.0
WFM,2014-01-13 05:30:00.0,50.62823,52.5,53.25,52.150002,52.599998,4132600.0
WFM,2011-04-04 05:30:00.0,30.584511,66.099998,66.870003,66.029999,66.730003,2699800.0
WFM,2010-09-17 05:30:00.0,17.126622,37.09,37.16,36.389999,36.639999,1.57326E7
WFM,2010-02-01 05:30:00.0,12.661417,27.42,27.73,27.17,27.219999,2811000.0
WFM,2006-02-10 05:30:00.0,28.677599,64.849998,65.82,63.119999,65.0,1.00318E7
WFM,2005-08-25 05:30:00.0,28.006266,130.5,131.979996,129.970001,130.910004,2111600.0
LMT,2010-06-21 05:30:00.0,63.774845,80.07,81.699997,79.610001,81.449997,2147700.0
LMT,2007-07-30 05:30:00.0,74.375021,100.5,101.629997,99.769997,100.099998,3175300.0
LMT,2001-01-22 05:30:00.0,22.539422,33.259998,33.349998,31.1,31.6,1009600.0
GPS,2016-06-07 05:30:00.0,19.20951,19.42,19.57,19.059999,19.15,5342800.0
GPS,2011-09-02 05:30:00.0,13.890568,15.6,15.92,15.52,15.79,5782200.0
GPS,2006-02-22 05:30:00.0,15.348452,19.139999,19.35,18.85,19.040001,6404600.0
GPS,2005-12-05 05:30:00.0,13.973874,17.469999,17.67,17.299999,17.620001,3522500.0
GIS,2013-06-03 05:30:00.0,42.978192,47.5,47.5,46.18,47.139999,6212600.0
GIS,2013-04-02 05:30:00.0,43.864472,48.810001,49.139999,48.68,48.810001,3659600.0
GIS,2012-05-10 05:30:00.0,34.413523,39.25,39.369999,38.900002,39.0,3360800.0
GIS,2009-04-21 05:30:00.0,20.267775,50.650002,50.91,49.650002,49.650002,6442600.0
GIS,2008-02-07 05:30:00.0,21.166693,54.830002,55.07,54.029999,54.029999,4155800.0
KR,2015-03-26 05:30:00.0,37.374488,76.089996,76.739998,75.25,75.5,6642600.0
KR,2011-09-29 05:30:00.0,10.272475,22.219999,22.389999,21.950001,22.25,1.31456E7
KR,2011-04-26 05:30:00.0,11.127927,24.290001,24.6,24.209999,24.5,1.26E7
KR,2009-06-16 05:30:00.0,9.489586,21.360001,21.610001,21.1,21.379999,1.08994E7
KR,2008-09-24 05:30:00.0,11.571076,26.35,26.889999,26.110001,26.73,1.25098E7
KR,2007-10-24 05:30:00.0,12.409162,28.6,28.700001,27.870001,28.209999,8684200.0
NUE,2009-01-22 05:30:00.0,30.69632,39.43,41.200001,39.0,40.25,6966200.0
NUE,2008-07-02 05:30:00.0,47.307299,61.939999,72.82,61.700001,72.779999,2.16439E7
NUE,2006-06-06 05:30:00.0,35.926368,51.400002,51.599998,49.150002,50.27,7586000.0
NUE,2003-11-26 05:30:00.0,9.482373,56.200001,56.549999,55.48,56.240002,1150800.0
NUE,2000-12-04 05:30:00.0,6.269402,39.0,39.5,37.375,37.375,3547200.0
JNJ,2014-07-14 05:30:00.0,99.563721,105.379997,105.489998,105.110001,105.379997,7784800.0
FOX,2015-03-03 05:30:00.0,34.101476,34.630001,34.650002,34.02,34.02,1462800.0
FOX,2014-06-19 05:30:00.0,33.558135,34.200001,34.490002,34.040001,34.299999,2167700.0
FOX,2013-10-23 05:30:00.0,33.73459,34.509998,34.740002,34.32,34.599998,1960000.0
FOX,2013-02-01 05:30:00.0,24.542482,28.609997,28.889998,28.370002,28.370002,2716300.0
